target_id,sales_rep_id,year,quarter,month,quota_amount,actual_amount,achievement_percent,deals_closed,avg_deal_size,new_customers,territory,sales_team
TGT-2024-Q4-REP-0011-11,REP-0011,2024,Q4,November,107000.00,135442.30,126.58,20,6772.11,10,EMEA,Enterprise Sales
TGT-2024-Q4-REP-0012-11,REP-0012,2024,Q4,November,69666.67,114196.84,163.92,27,4229.51,11,EMEA,Mid-Market
TGT-2024-Q4-REP-0013-11,REP-0013,2024,Q4,November,99916.67,89584.45,89.66,14,6398.89,6,Central,Enterprise Sales
TGT-2024-Q4-REP-0014-11,REP-0014,2024,Q4,November,122750.00,145534.43,118.56,20,7276.72,6,East,Partner Sales
TGT-2024-Q4-REP-0015-11,REP-0015,2024,Q4,November,77916.67,86069.43,110.46,29,2967.91,15,APAC,Mid-Market
TGT-2024-Q4-REP-0016-11,REP-0016,2024,Q4,November,76916.67,101707.88,132.23,26,3911.84,10,West,Mid-Market
TGT-2024-Q4-REP-0017-11,REP-0017,2024,Q4,November,41000.00,54329.26,132.51,40,1358.23,15,East,Inside Sales
TGT-2024-Q4-REP-0018-11,REP-0018,2024,Q4,November,85500.00,74484.91,87.12,17,4381.47,9,EMEA,Enterprise Sales
TGT-2024-Q4-REP-0019-11,REP-0019,2024,Q4,November,46083.33,40581.31,88.06,20,2029.07,8,Central,SMB Sales
TGT-2024-Q4-REP-0020-11,REP-0020,2024,Q4,November,102083.33,138549.91,135.72,25,5542.00,10,Central,Partner Sales
TGT-2024-Q4-REP-0021-11,REP-0021,2024,Q4,November,39666.67,43700.08,110.17,36,1213.89,15,West,Inside Sales
TGT-2024-Q4-REP-0022-11,REP-0022,2024,Q4,November,48416.67,70255.59,145.11,43,1633.85,20,APAC,SMB Sales
TGT-2024-Q4-REP-0023-11,REP-0023,2024,Q4,November,42583.33,49969.34,117.34,47,1063.18,25,East,Inside Sales
TGT-2024-Q4-REP-0024-11,REP-0024,2024,Q4,November,45333.33,54287.41,119.75,43,1262.50,13,Central,Inside Sales
TGT-2024-Q4-REP-0025-11,REP-0025,2024,Q4,November,41416.67,55186.06,133.25,39,1415.03,23,West,Inside Sales
TGT-2024-Q4-REP-0026-11,REP-0026,2024,Q4,November,44833.33,76198.81,169.96,39,1953.82,13,LATAM,Inside Sales
TGT-2024-Q4-REP-0027-11,REP-0027,2024,Q4,November,44833.33,64019.23,142.79,38,1684.72,14,EMEA,Inside Sales
TGT-2024-Q4-REP-0029-11,REP-0029,2024,Q4,November,107333.33,177341.95,165.23,16,11083.87,5,LATAM,Enterprise Sales
TGT-2024-Q4-REP-0030-11,REP-0030,2024,Q4,November,42250.00,47514.94,112.46,36,1319.86,12,West,SMB Sales
TGT-2024-Q4-REP-0031-11,REP-0031,2024,Q4,November,46833.33,74083.46,158.19,30,2469.45,17,Central,SMB Sales
TGT-2024-Q4-REP-0032-11,REP-0032,2024,Q4,November,102583.33,168652.33,164.41,14,12046.60,4,Central,Enterprise Sales
TGT-2024-Q4-REP-0034-11,REP-0034,2024,Q4,November,34750.00,51874.82,149.28,37,1402.02,13,East,Inside Sales
TGT-2024-Q4-REP-0036-11,REP-0036,2024,Q4,November,33583.33,41052.24,122.24,33,1244.01,14,West,Inside Sales
TGT-2024-Q4-REP-0037-11,REP-0037,2024,Q4,November,53333.33,55915.86,104.84,22,2541.63,12,EMEA,SMB Sales
TGT-2024-Q4-REP-0038-11,REP-0038,2024,Q4,November,120750.00,148991.25,123.39,17,8764.19,8,LATAM,Partner Sales
TGT-2024-Q4-REP-0039-11,REP-0039,2024,Q4,November,34916.67,38084.59,109.07,33,1154.08,15,Central,Inside Sales
TGT-2024-Q4-REP-0040-11,REP-0040,2024,Q4,November,91083.33,115489.89,126.80,8,14436.24,3,East,Enterprise Sales
TGT-2024-Q4-REP-0041-11,REP-0041,2024,Q4,November,72250.00,64818.20,89.71,19,3411.48,10,APAC,Mid-Market
TGT-2024-Q4-REP-0042-11,REP-0042,2024,Q4,November,77416.67,137766.81,177.95,23,5989.86,12,LATAM,Mid-Market
TGT-2024-Q4-REP-0043-11,REP-0043,2024,Q4,November,43416.67,43521.65,100.24,26,1673.91,14,Central,SMB Sales
TGT-2024-Q4-REP-0044-11,REP-0044,2024,Q4,November,90750.00,85552.36,94.27,10,8555.24,5,Central,Enterprise Sales
TGT-2024-Q4-REP-0045-11,REP-0045,2024,Q4,November,109583.33,128971.46,117.69,17,7586.56,5,East,Partner Sales
TGT-2024-Q4-REP-0046-11,REP-0046,2024,Q4,November,90250.00,124096.37,137.50,11,11281.49,6,LATAM,Enterprise Sales
TGT-2024-Q4-REP-0047-11,REP-0047,2024,Q4,November,51750.00,56773.52,109.71,28,2027.63,9,EMEA,SMB Sales
TGT-2024-Q4-REP-0048-11,REP-0048,2024,Q4,November,43416.67,71930.56,165.67,47,1530.44,21,East,Inside Sales
TGT-2024-Q4-REP-0049-11,REP-0049,2024,Q4,November,72833.33,69175.54,94.98,16,4323.47,6,West,Mid-Market
TGT-2024-Q4-REP-0050-11,REP-0050,2024,Q4,November,46166.67,73127.40,158.40,22,3323.97,11,APAC,SMB Sales
TGT-2024-Q4-REP-0051-11,REP-0051,2024,Q4,November,108916.67,122907.33,112.85,10,12290.73,5,Central,Partner Sales
TGT-2024-Q4-REP-0052-11,REP-0052,2024,Q4,November,102000.00,147736.26,144.84,8,18467.03,4,West,Enterprise Sales
TGT-2024-Q4-REP-0053-11,REP-0053,2024,Q4,November,73916.67,91566.82,123.88,29,3157.48,10,EMEA,Mid-Market
TGT-2024-Q4-REP-0054-11,REP-0054,2024,Q4,November,88250.00,111698.11,126.57,14,7978.44,6,West,Enterprise Sales
TGT-2024-Q4-REP-0055-11,REP-0055,2024,Q4,November,112750.00,106786.56,94.71,18,5932.59,10,Central,Partner Sales
TGT-2024-Q4-REP-0056-11,REP-0056,2024,Q4,November,120333.33,143173.71,118.98,21,6817.80,7,APAC,Partner Sales
TGT-2024-Q4-REP-0057-11,REP-0057,2024,Q4,November,104833.33,134889.37,128.67,8,16861.17,4,East,Enterprise Sales
TGT-2024-Q4-REP-0058-11,REP-0058,2024,Q4,November,50166.67,84051.09,167.54,32,2626.60,10,LATAM,SMB Sales
TGT-2024-Q4-REP-0059-11,REP-0059,2024,Q4,November,107833.33,88601.92,82.17,22,4027.36,12,APAC,Partner Sales
TGT-2024-Q4-REP-0060-11,REP-0060,2024,Q4,November,44000.00,37613.44,85.49,31,1213.34,11,EMEA,Inside Sales
TGT-2024-Q4-REP-0061-11,REP-0061,2024,Q4,November,51500.00,81204.43,157.68,36,2255.68,11,LATAM,SMB Sales
TGT-2024-Q4-REP-0062-11,REP-0062,2024,Q4,November,50000.00,51102.91,102.21,27,1892.70,10,EMEA,SMB Sales
TGT-2024-Q4-REP-0063-11,REP-0063,2024,Q4,November,47333.33,63544.23,134.25,20,3177.21,11,LATAM,SMB Sales
TGT-2024-Q4-REP-0064-11,REP-0064,2024,Q4,November,105083.33,92081.20,87.63,17,5416.54,8,LATAM,Enterprise Sales
TGT-2024-Q4-REP-0065-11,REP-0065,2024,Q4,November,98500.00,148056.76,150.31,17,8709.22,8,East,Enterprise Sales
TGT-2024-Q4-REP-0066-11,REP-0066,2024,Q4,November,35750.00,45332.07,126.80,43,1054.23,21,LATAM,Inside Sales
TGT-2024-Q4-REP-0067-11,REP-0067,2024,Q4,November,47416.67,76432.13,161.19,23,3323.14,9,LATAM,SMB Sales
TGT-2024-Q4-REP-0068-11,REP-0068,2024,Q4,November,78583.33,139101.48,177.01,25,5564.06,8,APAC,Mid-Market
TGT-2024-Q4-REP-0069-11,REP-0069,2024,Q4,November,70416.67,71234.11,101.16,30,2374.47,17,West,Mid-Market
TGT-2024-Q4-REP-0070-11,REP-0070,2024,Q4,November,44666.67,68996.18,154.47,42,1642.77,18,Central,SMB Sales
TGT-2024-Q4-REP-0071-11,REP-0071,2024,Q4,November,132500.00,110737.88,83.58,24,4614.08,13,APAC,Partner Sales
TGT-2024-Q4-REP-0072-11,REP-0072,2024,Q4,November,38250.00,49417.38,129.20,29,1704.05,12,EMEA,Inside Sales
TGT-2024-Q4-REP-0073-11,REP-0073,2024,Q4,November,107333.33,170038.96,158.42,21,8097.09,12,West,Partner Sales
TGT-2024-Q4-REP-0074-11,REP-0074,2024,Q4,November,86083.33,154189.29,179.12,9,17132.14,3,East,Enterprise Sales
TGT-2024-Q4-REP-0075-11,REP-0075,2024,Q4,November,75250.00,72213.75,95.97,24,3008.91,8,APAC,Mid-Market
TGT-2024-Q4-REP-0076-11,REP-0076,2024,Q4,November,39416.67,47837.30,121.36,27,1771.75,8,Central,Inside Sales
TGT-2024-Q4-REP-0077-11,REP-0077,2024,Q4,November,43500.00,70925.15,163.05,37,1916.90,21,APAC,Inside Sales
TGT-2024-Q4-REP-0078-11,REP-0078,2024,Q4,November,96916.67,123109.97,127.03,8,15388.75,3,LATAM,Enterprise Sales
TGT-2024-Q4-REP-0079-11,REP-0079,2024,Q4,November,37750.00,51191.24,135.61,28,1828.26,14,EMEA,Inside Sales
TGT-2024-Q4-REP-0080-11,REP-0080,2024,Q4,November,114666.67,122216.03,106.58,12,10184.67,6,Central,Partner Sales
TGT-2024-Q4-REP-0082-11,REP-0082,2024,Q4,November,119833.33,111889.79,93.37,25,4475.59,11,EMEA,Partner Sales
TGT-2024-Q4-REP-0083-11,REP-0083,2024,Q4,November,70333.33,83776.18,119.11,27,3102.82,12,Central,Mid-Market
TGT-2024-Q4-REP-0084-11,REP-0084,2024,Q4,November,90916.67,95561.38,105.11,12,7963.45,4,East,Enterprise Sales
TGT-2024-Q4-REP-0085-11,REP-0085,2024,Q4,November,52666.67,68919.45,130.86,34,2027.04,18,West,SMB Sales
TGT-2024-Q4-REP-0086-11,REP-0086,2024,Q4,November,42083.33,44549.72,105.86,40,1113.74,22,East,SMB Sales
TGT-2024-Q4-REP-0087-11,REP-0087,2024,Q4,November,114750.00,189468.97,165.11,16,11841.81,4,Central,Partner Sales
TGT-2024-Q4-REP-0088-11,REP-0088,2024,Q4,November,44583.33,0.00,0.00,0,0.00,0,Central,SMB Sales
TGT-2024-Q4-REP-0089-11,REP-0089,2024,Q4,November,34000.00,61790.84,181.74,27,2288.55,10,Central,Inside Sales
TGT-2024-Q4-REP-0090-11,REP-0090,2024,Q4,November,112750.00,173467.34,153.85,10,17346.73,5,East,Partner Sales
TGT-2024-Q4-REP-0091-11,REP-0091,2024,Q4,November,41666.67,62397.46,149.75,20,3119.87,10,APAC,SMB Sales
TGT-2024-Q4-REP-0092-11,REP-0092,2024,Q4,November,88000.00,128777.22,146.34,9,14308.58,4,APAC,Enterprise Sales
TGT-2024-Q4-REP-0093-11,REP-0093,2024,Q4,November,98833.33,98964.37,100.13,12,8247.03,4,Central,Enterprise Sales
TGT-2024-Q4-REP-0094-11,REP-0094,2024,Q4,November,129666.67,137949.35,106.39,22,6270.42,10,LATAM,Partner Sales
TGT-2024-Q4-REP-0095-11,REP-0095,2024,Q4,November,66916.67,73870.32,110.39,18,4103.91,6,EMEA,Mid-Market
TGT-2024-Q4-REP-0096-11,REP-0096,2024,Q4,November,73583.33,71856.72,97.65,20,3592.84,10,East,Mid-Market
TGT-2024-Q4-REP-0098-11,REP-0098,2024,Q4,November,105750.00,158208.53,149.61,12,13184.04,4,Central,Partner Sales
TGT-2024-Q4-REP-0099-11,REP-0099,2024,Q4,November,34500.00,30461.16,88.29,39,781.06,13,Central,Inside Sales
TGT-2024-Q4-REP-0100-11,REP-0100,2024,Q4,November,69583.33,116379.98,167.25,24,4849.17,13,APAC,Mid-Market
TGT-2024-Q4-REP-0101-11,REP-0101,2024,Q4,November,73166.67,75635.70,103.37,21,3601.70,9,EMEA,Mid-Market
TGT-2024-Q4-REP-0102-11,REP-0102,2024,Q4,November,36916.67,54335.54,147.18,48,1131.99,23,EMEA,Inside Sales
TGT-2024-Q4-REP-0103-11,REP-0103,2024,Q4,November,68083.33,63395.67,93.11,22,2881.62,7,West,Mid-Market
TGT-2024-Q4-REP-0104-11,REP-0104,2024,Q4,November,95750.00,94389.48,98.58,12,7865.79,6,East,Enterprise Sales
TGT-2024-Q4-REP-0105-11,REP-0105,2024,Q4,November,100916.67,128708.31,127.54,20,6435.42,8,APAC,Enterprise Sales
TGT-2024-Q4-REP-0106-11,REP-0106,2024,Q4,November,109666.67,154981.63,141.32,10,15498.16,5,EMEA,Partner Sales
TGT-2024-Q4-REP-0107-11,REP-0107,2024,Q4,November,107333.33,100123.80,93.28,21,4767.80,9,East,Partner Sales
TGT-2024-Q4-REP-0108-11,REP-0108,2024,Q4,November,102000.00,116015.25,113.74,14,8286.80,4,LATAM,Enterprise Sales
TGT-2024-Q4-REP-0109-11,REP-0109,2024,Q4,November,46166.67,45417.87,98.38,35,1297.65,16,East,SMB Sales
TGT-2024-Q4-REP-0110-11,REP-0110,2024,Q4,November,88583.33,94733.83,106.94,9,10525.98,3,EMEA,Enterprise Sales
TGT-2024-Q4-REP-0111-11,REP-0111,2024,Q4,November,120833.33,141517.13,117.12,25,5660.69,13,East,Partner Sales
TGT-2024-Q4-REP-0112-11,REP-0112,2024,Q4,November,39250.00,35684.06,90.91,50,713.68,25,APAC,Inside Sales
TGT-2024-Q4-REP-0113-11,REP-0113,2024,Q4,November,102250.00,111513.87,109.06,11,10137.62,6,Central,Enterprise Sales
TGT-2024-Q4-REP-0114-11,REP-0114,2024,Q4,November,105500.00,64882.85,61.50,15,4325.52,7,West,Enterprise Sales
TGT-2024-Q4-REP-0115-11,REP-0115,2024,Q4,November,125833.33,166651.50,132.44,24,6943.81,11,West,Partner Sales
TGT-2024-Q4-REP-0116-11,REP-0116,2024,Q4,November,46916.67,65455.84,139.52,38,1722.52,12,LATAM,SMB Sales
TGT-2024-Q4-REP-0117-11,REP-0117,2024,Q4,November,115666.67,167853.86,145.12,10,16785.39,5,West,Partner Sales
TGT-2024-Q4-REP-0118-11,REP-0118,2024,Q4,November,118416.67,128908.86,108.86,14,9207.78,7,West,Partner Sales
TGT-2024-Q4-REP-0120-11,REP-0120,2024,Q4,November,103500.00,171911.83,166.10,13,13223.99,5,APAC,Partner Sales
TGT-2024-Q4-REP-0121-11,REP-0121,2024,Q4,November,104750.00,137339.86,131.11,17,8078.82,7,West,Partner Sales
TGT-2024-Q4-REP-0122-11,REP-0122,2024,Q4,November,74916.67,118023.78,157.54,19,6211.78,11,APAC,Mid-Market
TGT-2024-Q4-REP-0123-11,REP-0123,2024,Q4,November,129166.67,114294.33,88.49,18,6349.69,7,APAC,Partner Sales
TGT-2024-Q4-REP-0124-11,REP-0124,2024,Q4,November,53833.33,73351.82,136.26,42,1746.47,24,LATAM,SMB Sales
TGT-2024-Q4-REP-0125-11,REP-0125,2024,Q4,November,118666.67,201309.57,169.64,19,10595.24,10,Central,Partner Sales
TGT-2024-Q4-REP-0127-11,REP-0127,2024,Q4,November,66833.33,101848.04,152.39,25,4073.92,13,APAC,Mid-Market
TGT-2024-Q4-REP-0128-11,REP-0128,2024,Q4,November,70083.33,84098.15,120.00,26,3234.54,9,LATAM,Mid-Market
TGT-2024-Q4-REP-0129-11,REP-0129,2024,Q4,November,74416.67,85676.49,115.13,21,4079.83,9,East,Mid-Market
TGT-2024-Q4-REP-0130-11,REP-0130,2024,Q4,November,37416.67,67225.08,179.67,42,1600.60,23,West,Inside Sales
TGT-2024-Q4-REP-0131-11,REP-0131,2024,Q4,November,46666.67,84113.83,180.24,34,2473.94,15,East,SMB Sales
TGT-2024-Q4-REP-0132-11,REP-0132,2024,Q4,November,83583.33,117363.73,140.42,13,9027.98,6,EMEA,Enterprise Sales
TGT-2024-Q4-REP-0133-11,REP-0133,2024,Q4,November,99416.67,105486.41,106.11,12,8790.53,5,West,Enterprise Sales
TGT-2024-Q4-REP-0134-11,REP-0134,2024,Q4,November,71000.00,116587.13,164.21,28,4163.83,16,East,Mid-Market
TGT-2024-Q4-REP-0135-11,REP-0135,2024,Q4,November,39166.67,68078.21,173.82,26,2618.39,11,APAC,Inside Sales
TGT-2024-Q4-REP-0136-11,REP-0136,2024,Q4,November,130833.33,157066.01,120.05,11,14278.73,5,LATAM,Partner Sales
TGT-2024-Q4-REP-0137-11,REP-0137,2024,Q4,November,47083.33,60726.20,128.98,30,2024.21,16,East,SMB Sales
TGT-2024-Q4-REP-0138-11,REP-0138,2024,Q4,November,44833.33,66252.48,147.78,43,1540.76,25,LATAM,Inside Sales
TGT-2024-Q4-REP-0139-11,REP-0139,2024,Q4,November,114750.00,114791.06,100.04,23,4990.92,10,LATAM,Partner Sales
TGT-2024-Q4-REP-0141-11,REP-0141,2024,Q4,November,102333.33,108253.66,105.79,19,5697.56,10,LATAM,Enterprise Sales
TGT-2024-Q4-REP-0142-11,REP-0142,2024,Q4,November,77750.00,75685.80,97.35,20,3784.29,8,EMEA,Mid-Market
TGT-2024-Q4-REP-0143-11,REP-0143,2024,Q4,November,83416.67,117663.47,141.06,17,6921.38,6,East,Enterprise Sales
TGT-2024-Q4-REP-0144-11,REP-0144,2024,Q4,November,76500.00,73480.07,96.05,15,4898.67,7,West,Mid-Market
TGT-2024-Q4-REP-0145-11,REP-0145,2024,Q4,November,41916.67,39192.07,93.50,40,979.80,18,LATAM,Inside Sales
TGT-2024-Q4-REP-0146-11,REP-0146,2024,Q4,November,129583.33,219052.47,169.04,21,10431.07,7,LATAM,Partner Sales
TGT-2024-Q4-REP-0147-11,REP-0147,2024,Q4,November,75750.00,100779.23,133.04,23,4381.71,7,West,Mid-Market
TGT-2024-Q4-REP-0148-11,REP-0148,2024,Q4,November,42916.67,69072.88,160.95,31,2228.16,10,EMEA,SMB Sales
TGT-2024-Q4-REP-0149-11,REP-0149,2024,Q4,November,94000.00,91086.69,96.90,10,9108.67,3,APAC,Enterprise Sales
TGT-2024-Q4-REP-0150-11,REP-0150,2024,Q4,November,43500.00,63211.09,145.31,33,1915.49,17,East,SMB Sales
TGT-2024-Q4-REP-0001-12,REP-0001,2024,Q4,December,107833.33,154571.24,143.34,10,15457.12,4,LATAM,Enterprise Sales
TGT-2024-Q4-REP-0002-12,REP-0002,2024,Q4,December,41416.67,62864.40,151.79,25,2514.58,14,East,Inside Sales
TGT-2024-Q4-REP-0003-12,REP-0003,2024,Q4,December,43000.00,47278.30,109.95,34,1390.54,13,Central,SMB Sales
TGT-2024-Q4-REP-0004-12,REP-0004,2024,Q4,December,87416.67,85945.77,98.32,20,4297.29,6,East,Enterprise Sales
TGT-2024-Q4-REP-0005-12,REP-0005,2024,Q4,December,68833.33,71377.05,103.70,19,3756.69,8,APAC,Mid-Market
TGT-2024-Q4-REP-0006-12,REP-0006,2024,Q4,December,49000.00,56081.07,114.45,35,1602.32,20,LATAM,SMB Sales
TGT-2024-Q4-REP-0008-12,REP-0008,2024,Q4,December,37500.00,61578.05,164.21,33,1866.00,14,West,Inside Sales
TGT-2024-Q4-REP-0010-12,REP-0010,2024,Q4,December,71500.00,131653.68,184.13,15,8776.91,7,EMEA,Mid-Market
TGT-2024-Q4-REP-0011-12,REP-0011,2024,Q4,December,107000.00,158872.01,148.48,20,7943.60,8,EMEA,Enterprise Sales
TGT-2024-Q4-REP-0012-12,REP-0012,2024,Q4,December,69666.67,117561.22,168.75,28,4198.61,14,EMEA,Mid-Market
TGT-2024-Q4-REP-0013-12,REP-0013,2024,Q4,December,99916.67,101575.05,101.66,13,7813.47,7,Central,Enterprise Sales
TGT-2024-Q4-REP-0014-12,REP-0014,2024,Q4,December,122750.00,187266.71,152.56,24,7802.78,12,East,Partner Sales
TGT-2024-Q4-REP-0015-12,REP-0015,2024,Q4,December,77916.67,102842.33,131.99,21,4897.25,12,APAC,Mid-Market
TGT-2024-Q4-REP-0016-12,REP-0016,2024,Q4,December,76916.67,78255.79,101.74,19,4118.73,7,West,Mid-Market
TGT-2024-Q4-REP-0017-12,REP-0017,2024,Q4,December,41000.00,76241.75,185.96,29,2629.03,8,East,Inside Sales
TGT-2024-Q4-REP-0018-12,REP-0018,2024,Q4,December,85500.00,116277.65,136.00,17,6839.86,8,EMEA,Enterprise Sales
TGT-2024-Q4-REP-0019-12,REP-0019,2024,Q4,December,46083.33,39471.65,85.65,30,1315.72,15,Central,SMB Sales
TGT-2024-Q4-REP-0020-12,REP-0020,2024,Q4,December,102083.33,116272.88,113.90,20,5813.64,6,Central,Partner Sales
TGT-2024-Q4-REP-0021-12,REP-0021,2024,Q4,December,39666.67,71403.84,180.01,33,2163.75,10,West,Inside Sales
TGT-2024-Q4-REP-0022-12,REP-0022,2024,Q4,December,48416.67,59623.97,123.15,27,2208.30,10,APAC,SMB Sales
TGT-2024-Q4-REP-0023-12,REP-0023,2024,Q4,December,42583.33,54253.06,127.40,50,1085.06,17,East,Inside Sales
TGT-2024-Q4-REP-0024-12,REP-0024,2024,Q4,December,45333.33,39462.08,87.05,48,822.13,27,Central,Inside Sales
TGT-2024-Q4-REP-0025-12,REP-0025,2024,Q4,December,41416.67,57921.22,139.85,46,1259.16,20,West,Inside Sales
TGT-2024-Q4-REP-0026-12,REP-0026,2024,Q4,December,44833.33,39609.52,88.35,49,808.36,29,LATAM,Inside Sales
TGT-2024-Q4-REP-0027-12,REP-0027,2024,Q4,December,44833.33,59773.15,133.32,39,1532.64,21,EMEA,Inside Sales
TGT-2024-Q4-REP-0029-12,REP-0029,2024,Q4,December,107333.33,177940.42,165.78,17,10467.08,9,LATAM,Enterprise Sales
TGT-2024-Q4-REP-0030-12,REP-0030,2024,Q4,December,42250.00,67573.74,159.94,37,1826.32,15,West,SMB Sales
TGT-2024-Q4-REP-0031-12,REP-0031,2024,Q4,December,46833.33,75728.62,161.70,33,2294.81,12,Central,SMB Sales
TGT-2024-Q4-REP-0032-12,REP-0032,2024,Q4,December,102583.33,108067.36,105.35,16,6754.21,7,Central,Enterprise Sales
TGT-2024-Q4-REP-0034-12,REP-0034,2024,Q4,December,34750.00,64780.89,186.42,36,1799.47,17,East,Inside Sales
TGT-2024-Q4-REP-0036-12,REP-0036,2024,Q4,December,33583.33,28168.07,83.88,34,828.47,13,West,Inside Sales
TGT-2024-Q4-REP-0037-12,REP-0037,2024,Q4,December,53333.33,54768.13,102.69,43,1273.68,17,EMEA,SMB Sales
TGT-2024-Q4-REP-0038-12,REP-0038,2024,Q4,December,120750.00,152553.38,126.34,17,8973.73,7,LATAM,Partner Sales
TGT-2024-Q4-REP-0039-12,REP-0039,2024,Q4,December,34916.67,32817.11,93.99,45,729.27,22,Central,Inside Sales
TGT-2024-Q4-REP-0040-12,REP-0040,2024,Q4,December,91083.33,85893.93,94.30,20,4294.70,10,East,Enterprise Sales
TGT-2024-Q4-REP-0041-12,REP-0041,2024,Q4,December,72250.00,110481.16,152.92,20,5524.06,10,APAC,Mid-Market
TGT-2024-Q4-REP-0042-12,REP-0042,2024,Q4,December,77416.67,111708.05,144.29,16,6981.75,6,LATAM,Mid-Market
TGT-2024-Q4-REP-0043-12,REP-0043,2024,Q4,December,43416.67,61999.25,142.80,32,1937.48,9,Central,SMB Sales
TGT-2024-Q4-REP-0044-12,REP-0044,2024,Q4,December,90750.00,102746.95,113.22,15,6849.80,8,Central,Enterprise Sales
TGT-2024-Q4-REP-0045-12,REP-0045,2024,Q4,December,109583.33,118372.64,108.02,16,7398.29,5,East,Partner Sales
TGT-2024-Q4-REP-0046-12,REP-0046,2024,Q4,December,90250.00,97696.01,108.25,14,6978.29,4,LATAM,Enterprise Sales
TGT-2024-Q4-REP-0047-12,REP-0047,2024,Q4,December,51750.00,74653.97,144.26,30,2488.47,15,EMEA,SMB Sales
TGT-2024-Q4-REP-0048-12,REP-0048,2024,Q4,December,43416.67,49001.39,112.86,33,1484.89,16,East,Inside Sales
TGT-2024-Q4-REP-0049-12,REP-0049,2024,Q4,December,72833.33,111602.72,153.23,21,5314.42,10,West,Mid-Market
TGT-2024-Q4-REP-0050-12,REP-0050,2024,Q4,December,46166.67,88567.26,191.84,29,3054.04,9,APAC,SMB Sales
TGT-2024-Q4-REP-0051-12,REP-0051,2024,Q4,December,108916.67,107760.99,98.94,23,4685.26,8,Central,Partner Sales
TGT-2024-Q4-REP-0052-12,REP-0052,2024,Q4,December,102000.00,0.00,0.00,0,0.00,0,West,Enterprise Sales
TGT-2024-Q4-REP-0053-12,REP-0053,2024,Q4,December,73916.67,120373.63,162.85,16,7523.35,8,EMEA,Mid-Market
TGT-2024-Q4-REP-0054-12,REP-0054,2024,Q4,December,88250.00,85736.03,97.15,13,6595.08,6,West,Enterprise Sales
TGT-2024-Q4-REP-0055-12,REP-0055,2024,Q4,December,112750.00,189364.09,167.95,16,11835.26,5,Central,Partner Sales
TGT-2024-Q4-REP-0056-12,REP-0056,2024,Q4,December,120333.33,142110.70,118.10,14,10150.76,5,APAC,Partner Sales
TGT-2024-Q4-REP-0057-12,REP-0057,2024,Q4,December,104833.33,127098.71,121.24,16,7943.67,6,East,Enterprise Sales
TGT-2024-Q4-REP-0058-12,REP-0058,2024,Q4,December,50166.67,70038.95,139.61,30,2334.63,10,LATAM,SMB Sales
TGT-2024-Q4-REP-0059-12,REP-0059,2024,Q4,December,107833.33,120785.56,112.01,17,7105.03,7,APAC,Partner Sales
TGT-2024-Q4-REP-0060-12,REP-0060,2024,Q4,December,44000.00,80580.23,183.14,38,2120.53,18,EMEA,Inside Sales
TGT-2024-Q4-REP-0061-12,REP-0061,2024,Q4,December,51500.00,53285.14,103.47,25,2131.41,11,LATAM,SMB Sales
TGT-2024-Q4-REP-0062-12,REP-0062,2024,Q4,December,50000.00,71774.70,143.55,31,2315.31,13,EMEA,SMB Sales
TGT-2024-Q4-REP-0063-12,REP-0063,2024,Q4,December,47333.33,79288.68,167.51,29,2734.09,14,LATAM,SMB Sales
TGT-2024-Q4-REP-0064-12,REP-0064,2024,Q4,December,105083.33,138981.95,132.26,10,13898.19,4,LATAM,Enterprise Sales
TGT-2024-Q4-REP-0065-12,REP-0065,2024,Q4,December,98500.00,162363.04,164.84,19,8545.42,7,East,Enterprise Sales
TGT-2024-Q4-REP-0066-12,REP-0066,2024,Q4,December,35750.00,53606.90,149.95,31,1729.25,13,LATAM,Inside Sales
TGT-2024-Q4-REP-0067-12,REP-0067,2024,Q4,December,47416.67,42855.97,90.38,34,1260.47,17,LATAM,SMB Sales
TGT-2024-Q4-REP-0068-12,REP-0068,2024,Q4,December,78583.33,101062.37,128.61,17,5944.85,7,APAC,Mid-Market
TGT-2024-Q4-REP-0069-12,REP-0069,2024,Q4,December,70416.67,69238.54,98.33,17,4072.86,8,West,Mid-Market
TGT-2024-Q4-REP-0070-12,REP-0070,2024,Q4,December,44666.67,57120.30,127.88,41,1393.18,13,Central,SMB Sales
TGT-2024-Q4-REP-0071-12,REP-0071,2024,Q4,December,132500.00,151599.42,114.41,22,6890.88,10,APAC,Partner Sales
TGT-2024-Q4-REP-0072-12,REP-0072,2024,Q4,December,38250.00,38016.30,99.39,47,808.86,24,EMEA,Inside Sales
TGT-2024-Q4-REP-0073-12,REP-0073,2024,Q4,December,107333.33,136628.49,127.29,20,6831.42,6,West,Partner Sales
TGT-2024-Q4-REP-0074-12,REP-0074,2024,Q4,December,86083.33,95627.15,111.09,11,8693.38,6,East,Enterprise Sales
TGT-2024-Q4-REP-0075-12,REP-0075,2024,Q4,December,75250.00,68398.05,90.89,22,3109.00,8,APAC,Mid-Market
TGT-2024-Q4-REP-0076-12,REP-0076,2024,Q4,December,39416.67,69849.88,177.21,46,1518.48,26,Central,Inside Sales
TGT-2024-Q4-REP-0077-12,REP-0077,2024,Q4,December,43500.00,36760.12,84.51,46,799.13,22,APAC,Inside Sales
TGT-2024-Q4-REP-0078-12,REP-0078,2024,Q4,December,96916.67,113076.63,116.67,13,8698.20,7,LATAM,Enterprise Sales
