customer_id,customer_name,industry,company_size,country,state_province,city,customer_since,customer_status,account_manager,annual_revenue_bucket,credit_limit,payment_terms,tax_id
CUST-02126,Central Corporation AG,Retail,Enterprise,United Kingdom,Scotland,Edinburgh,2022-11-17,Active,REP-0112,$100M+,150000.00,Net 60,GB324542908
CUST-02127,Central Solutions SARL,Education,SMB,United Kingdom,England,Manchester,2023-03-24,Active,REP-0045,$10M-$50M,25000.00,Net 30,GB701990331
CUST-02128,Central Innovations GmbH,Financial Services,SMB,Spain,Madrid,Madrid,2018-02-22,Active,REP-0134,$50M-$100M,15000.00,Net 45,SP-914217-ABC
CUST-02129,Central Technologies Pte Ltd,Education,Enterprise,Canada,Ontario,Toronto,2023-01-06,Active,REP-0078,$50M-$100M,200000.00,Net 15,CA-345601-123
CUST-02130,Digital Technologies Ltd,Education,SMB,Canada,British Columbia,Vancouver,2022-09-03,Active,REP-0289,$10M-$50M,20000.00,Prepaid,CA-318377-XYZ
CUST-02131,Pro Innovations SARL,Professional Services,Enterprise,Italy,Lombardy,Milan,2022-12-06,Active,REP-0267,$100M+,100000.00,Net 15,IT-446643-ABC
CUST-02132,Innovative Technologies Corp,Government,SMB,Netherlands,North Holland,Amsterdam,2021-12-06,Active,REP-0078,$100M+,25000.00,Net 15,NE-324332-123
CUST-02133,Digital Corporation Ltd,Retail,Mid-Market,Singapore,,Singapore,2021-08-27,Active,REP-0203,$10M-$50M,45000.00,Net 15,SG-2022-166
CUST-02134,Tech Systems SARL,Healthcare,Enterprise,Germany,Berlin,Berlin,2020-06-04,Active,REP-0203,$1M-$5M,100000.00,Net 45,DE810474759
CUST-02135,Innovative Services Ltd,Financial Services,Enterprise,United Kingdom,England,Manchester,2018-12-10,Inactive,REP-0289,$50M-$100M,80000.00,Net 60,GB196994086
CUST-02136,Tech Group GmbH,Retail,Mid-Market,Italy,Lazio,Rome,2023-05-10,Active,REP-0245,$1M-$5M,45000.00,Net 60,IT-235081-ABC
CUST-02137,Tech Corporation SRL,Technology,Enterprise,Singapore,,Singapore,2019-07-20,Inactive,REP-0112,$50M-$100M,100000.00,Prepaid,SG-2023-181
CUST-02138,Nexus Industries AG,Government,Mid-Market,Netherlands,North Holland,Amsterdam,2018-05-19,Active,REP-0245,$100M+,45000.00,Net 15,NE-441645-123
CUST-02139,Digital Innovations SRL,Education,Mid-Market,Germany,Bavaria,Munich,2024-03-22,Active,REP-0156,$50M-$100M,45000.00,Prepaid,DE415156294
CUST-02140,Digital Systems GmbH,Government,SMB,France,Ile-de-France,Paris,2022-04-11,Active,REP-0289,$50M-$100M,30000.00,Net 60,FR-193820-123
CUST-02141,Innovative Technologies GmbH,Technology,SMB,Spain,Catalonia,Barcelona,2019-08-19,Active,REP-0078,$10M-$50M,20000.00,Net 15,SP-527283-XYZ
CUST-02142,Apex Enterprises Corp,Education,SMB,Australia,New South Wales,Sydney,2018-05-22,Active,REP-0089,$1M-$5M,25000.00,Net 60,AU-477431-123
CUST-02143,Nexus Partners SRL,Healthcare,SMB,Germany,Bavaria,Munich,2024-04-03,Active,REP-0089,$10M-$50M,15000.00,Prepaid,DE680497333
CUST-02144,Tech Solutions LLC,Government,Mid-Market,France,Ile-de-France,Paris,2019-10-05,Active,REP-0112,$5M-$10M,45000.00,Net 15,FR-817770-XYZ
CUST-02145,Pro Enterprises AG,Retail,SMB,Australia,New South Wales,Sydney,2018-06-28,Active,REP-0078,$50M-$100M,15000.00,Net 30,AU-696895-123
CUST-02146,Digital Services GmbH,Professional Services,Mid-Market,Spain,Madrid,Madrid,2018-11-16,Churned,REP-0045,$5M-$10M,50000.00,Prepaid,SP-188838-ABC
CUST-02147,Quantum Services Corp,Manufacturing,Enterprise,Australia,Victoria,Melbourne,2020-06-05,Active,REP-0134,$5M-$10M,200000.00,Net 15,AU-402522-XYZ
CUST-02148,Innovative Systems SARL,Manufacturing,Mid-Market,United Kingdom,Scotland,Edinburgh,2023-08-05,Active,REP-0267,$10M-$50M,50000.00,Net 60,GB769245845
CUST-02149,Central Solutions Ltd,Education,Mid-Market,Spain,Catalonia,Barcelona,2021-09-10,Inactive,REP-0078,$1M-$5M,50000.00,Net 60,SP-763608-XYZ
CUST-02150,Metro Services AG,Education,Mid-Market,France,Auvergne-Rhône-Alpes,Lyon,2018-03-25,Active,REP-0156,$5M-$10M,40000.00,Net 60,FR-483792-XYZ
CUST-02151,Pro Enterprises GmbH,Government,Enterprise,Germany,Berlin,Berlin,2023-07-12,Active,REP-0245,$50M-$100M,150000.00,Net 15,DE652770006
CUST-02152,Digital Systems Corp,Technology,Mid-Market,Canada,Quebec,Montreal,2021-07-09,Active,REP-0289,$50M-$100M,45000.00,Net 15,CA-209382-ABC
CUST-02153,Advanced Systems SARL,Retail,SMB,Spain,Madrid,Madrid,2023-10-29,Active,REP-0245,$1M-$5M,30000.00,Net 60,SP-625469-ABC
CUST-02154,Central Group LLC,Technology,Enterprise,Singapore,,Singapore,2020-09-28,Active,REP-0267,$5M-$10M,80000.00,Net 30,SG-2020-214
CUST-02155,Premier Industries AG,Healthcare,SMB,Netherlands,North Holland,Amsterdam,2018-05-20,Active,REP-0089,$50M-$100M,15000.00,Net 45,NE-335846-123
CUST-02156,Tech Group Corp,Professional Services,Mid-Market,United Kingdom,England,London,2018-04-03,Active,REP-0045,$5M-$10M,45000.00,Net 45,GB860208738
CUST-02157,Quantum Innovations SRL,Healthcare,Enterprise,France,Auvergne-Rhône-Alpes,Lyon,2021-12-25,Active,REP-0112,$100M+,150000.00,Net 60,FR-874422-ABC
CUST-02158,Elite Solutions LLC,Retail,Enterprise,Australia,Victoria,Melbourne,2020-02-03,Inactive,REP-0112,$100M+,100000.00,Prepaid,AU-361912-ABC
CUST-02159,Innovative Services Inc,Technology,SMB,France,Auvergne-Rhône-Alpes,Lyon,2020-04-08,Active,REP-0078,$50M-$100M,30000.00,Net 60,FR-653787-XYZ
CUST-02160,Elite Technologies Ltd,Retail,Mid-Market,United Kingdom,England,London,2023-06-15,Active,REP-0089,$10M-$50M,45000.00,Net 30,GB352644064
CUST-02161,Tech Corporation GmbH,Government,Enterprise,Netherlands,North Holland,Amsterdam,2019-11-08,Active,REP-0045,$10M-$50M,80000.00,Prepaid,NE-251213-ABC
CUST-02162,Smart Systems SRL,Manufacturing,SMB,Germany,Berlin,Berlin,2020-08-10,Active,REP-0245,$10M-$50M,15000.00,Net 15,DE817591269
CUST-02163,Premier Industries AG,Professional Services,Mid-Market,Canada,Ontario,Toronto,2022-05-02,Active,REP-0045,$10M-$50M,50000.00,Net 45,CA-150488-ABC
CUST-02164,Nexus Systems Pte Ltd,Professional Services,SMB,Canada,Ontario,Toronto,2021-12-03,Active,REP-0112,$10M-$50M,30000.00,Net 45,CA-470130-ABC
CUST-02165,Innovative Technologies Corp,Retail,SMB,Netherlands,North Holland,Amsterdam,2019-11-11,Active,REP-0289,$10M-$50M,15000.00,Net 30,NE-485941-XYZ
CUST-02166,Nexus Group LLC,Technology,Mid-Market,France,Ile-de-France,Paris,2020-12-25,Active,REP-0089,$1M-$5M,60000.00,Net 60,FR-515815-XYZ
CUST-02167,Metro Systems LLC,Retail,SMB,Netherlands,North Holland,Amsterdam,2018-09-12,Active,REP-0267,$10M-$50M,20000.00,Net 60,NE-316731-123
CUST-02168,Smart Partners Corp,Retail,SMB,USA,California,San Diego,2019-02-14,Active,REP-0267,$10M-$50M,30000.00,Net 30,12-9506744
CUST-02169,Advanced Corporation GmbH,Healthcare,SMB,Australia,Victoria,Melbourne,2020-04-16,Inactive,REP-0289,$100M+,30000.00,Net 30,AU-369504-XYZ
CUST-02170,Advanced Systems GmbH,Financial Services,Enterprise,Italy,Lazio,Rome,2023-11-12,Active,REP-0289,$5M-$10M,150000.00,Net 45,IT-457159-ABC
CUST-02171,Central Enterprises Ltd,Retail,Mid-Market,Germany,Berlin,Berlin,2019-03-07,Active,REP-0245,$1M-$5M,40000.00,Net 30,DE576828291
CUST-02172,Nexus Systems AG,Healthcare,Mid-Market,USA,California,San Diego,2021-10-09,Active,REP-0267,$5M-$10M,45000.00,Net 30,47-3070277
CUST-02173,Innovative Industries Ltd,Financial Services,SMB,Spain,Madrid,Madrid,2018-05-05,Active,REP-0203,$100M+,30000.00,Prepaid,SP-820254-123
CUST-02174,Central Corporation Inc,Manufacturing,SMB,Germany,Bavaria,Munich,2018-10-25,Active,REP-0045,$50M-$100M,25000.00,Net 60,DE595254542
CUST-02175,Global Services Inc,Financial Services,Mid-Market,United Kingdom,Scotland,Edinburgh,2023-10-05,Churned,REP-0203,$5M-$10M,45000.00,Net 30,GB606593982
CUST-02176,Quantum Solutions Pte Ltd,Healthcare,Mid-Market,Germany,Bavaria,Munich,2024-03-22,Active,REP-0112,$1M-$5M,50000.00,Net 60,DE238893312
CUST-02177,Digital Partners SARL,Healthcare,SMB,Spain,Catalonia,Barcelona,2018-01-02,Active,REP-0089,$10M-$50M,15000.00,Net 15,SP-998019-123
CUST-02178,Pro Technologies SRL,Manufacturing,SMB,Netherlands,North Holland,Amsterdam,2021-11-09,Active,REP-0203,$100M+,15000.00,Net 60,NE-267104-ABC
CUST-02179,Summit Corporation SARL,Healthcare,Mid-Market,Germany,Bavaria,Munich,2020-01-03,Active,REP-0267,$10M-$50M,40000.00,Net 45,DE195266065
CUST-02180,Summit Systems SRL,Retail,SMB,Canada,Ontario,Toronto,2018-08-08,Active,REP-0289,$100M+,25000.00,Net 30,CA-494417-ABC
CUST-02181,Advanced Group SRL,Healthcare,Mid-Market,USA,Texas,Houston,2019-06-24,Active,REP-0112,$5M-$10M,40000.00,Prepaid,99-4572848
CUST-02182,Digital Enterprises LLC,Education,SMB,Spain,Catalonia,Barcelona,2020-12-17,Active,REP-0267,$5M-$10M,20000.00,Net 30,SP-899170-ABC
CUST-02183,Pro Services GmbH,Government,SMB,Australia,Victoria,Melbourne,2024-03-22,Active,REP-0267,$1M-$5M,30000.00,Net 15,AU-134794-123
CUST-02184,Tech Enterprises Pte Ltd,Retail,SMB,Germany,Berlin,Berlin,2021-09-09,Active,REP-0245,$10M-$50M,25000.00,Net 30,DE692853392
CUST-02185,Innovative Innovations LLC,Technology,SMB,Netherlands,North Holland,Amsterdam,2024-01-01,Active,REP-0134,$1M-$5M,15000.00,Net 45,NE-902623-ABC
CUST-02186,Elite Group GmbH,Financial Services,Enterprise,Netherlands,North Holland,Amsterdam,2021-01-29,Active,REP-0078,$100M+,150000.00,Net 15,NE-399326-XYZ
CUST-02187,Elite Partners GmbH,Education,SMB,Spain,Madrid,Madrid,2020-06-07,Active,REP-0156,$50M-$100M,15000.00,Prepaid,SP-446731-XYZ
CUST-02188,Summit Enterprises LLC,Financial Services,Enterprise,Singapore,,Singapore,2020-03-11,Active,REP-0267,$10M-$50M,150000.00,Net 15,SG-2024-611
CUST-02189,Nexus Enterprises Ltd,Technology,Mid-Market,United Kingdom,England,London,2018-03-01,Active,REP-0289,$100M+,40000.00,Net 30,GB863559208
CUST-02190,Summit Technologies Inc,Retail,Enterprise,Germany,Berlin,Berlin,2020-04-08,Active,REP-0045,$5M-$10M,150000.00,Net 45,DE558214649
CUST-02191,Digital Solutions SARL,Manufacturing,Enterprise,United Kingdom,England,London,2021-12-07,Active,REP-0203,$50M-$100M,100000.00,Prepaid,GB983016059
CUST-02192,Digital Group SRL,Professional Services,Mid-Market,Germany,Hamburg,Hamburg,2018-04-12,Active,REP-0112,$100M+,40000.00,Net 30,DE565666834
CUST-02193,Premier Technologies LLC,Technology,Enterprise,USA,Texas,Austin,2019-12-13,Active,REP-0089,$1M-$5M,200000.00,Prepaid,14-1184031
CUST-02194,Metro Innovations LLC,Manufacturing,Mid-Market,Germany,Bavaria,Munich,2020-04-08,Active,REP-0267,$50M-$100M,45000.00,Net 15,DE489455660
CUST-02195,Advanced Industries SARL,Healthcare,Enterprise,Singapore,,Singapore,2023-12-17,Active,REP-0078,$100M+,150000.00,Net 15,SG-2020-781
CUST-02196,Global Group SARL,Healthcare,Mid-Market,Netherlands,North Holland,Amsterdam,2019-05-03,Active,REP-0134,$100M+,45000.00,Net 15,NE-897853-ABC
CUST-02197,Summit Systems Inc,Education,SMB,Netherlands,North Holland,Amsterdam,2022-03-14,Active,REP-0245,$10M-$50M,20000.00,Net 30,NE-304189-ABC
CUST-02198,Advanced Industries Corp,Technology,Mid-Market,Spain,Catalonia,Barcelona,2019-12-16,Churned,REP-0156,$5M-$10M,50000.00,Prepaid,SP-714106-123
CUST-02199,Pro Industries Corp,Professional Services,Enterprise,Italy,Lazio,Rome,2022-11-17,Active,REP-0078,$1M-$5M,150000.00,Net 60,IT-918481-ABC
CUST-02200,Summit Corporation Corp,Government,SMB,France,Auvergne-Rhône-Alpes,Lyon,2022-09-28,Active,REP-0089,$5M-$10M,30000.00,Prepaid,FR-158269-ABC
CUST-02201,Premier Corporation SARL,Professional Services,SMB,Canada,Quebec,Montreal,2020-12-28,Active,REP-0156,$10M-$50M,15000.00,Net 15,CA-621740-XYZ
CUST-02202,Innovative Group Inc,Education,Enterprise,Singapore,,Singapore,2020-04-29,Active,REP-0156,$10M-$50M,100000.00,Net 60,SG-2024-659
CUST-02203,Advanced Solutions Corp,Financial Services,Enterprise,Australia,Victoria,Melbourne,2020-08-25,Active,REP-0045,$5M-$10M,80000.00,Prepaid,AU-125679-ABC
CUST-02204,Premier Corporation SARL,Technology,Enterprise,USA,New York,Buffalo,2018-03-30,Active,REP-0267,$1M-$5M,100000.00,Net 45,96-2297292
CUST-02205,Pro Innovations Ltd,Education,Enterprise,Italy,Lazio,Rome,2019-01-23,Active,REP-0089,$50M-$100M,150000.00,Net 45,IT-812271-ABC
CUST-02206,Tech Systems Inc,Government,Mid-Market,Netherlands,North Holland,Amsterdam,2023-07-22,Active,REP-0289,$100M+,60000.00,Net 60,NE-246690-123
CUST-02207,Tech Innovations AG,Retail,Mid-Market,Australia,New South Wales,Sydney,2024-03-09,Active,REP-0156,$100M+,60000.00,Prepaid,AU-913381-XYZ
CUST-02208,Nexus Partners AG,Government,Mid-Market,Canada,British Columbia,Vancouver,2023-02-18,Active,REP-0289,$5M-$10M,40000.00,Prepaid,CA-438683-XYZ
CUST-02209,Premier Enterprises Pte Ltd,Government,Mid-Market,Spain,Madrid,Madrid,2020-01-19,Active,REP-0089,$50M-$100M,40000.00,Net 60,SP-367751-ABC
CUST-02210,Apex Industries SRL,Financial Services,SMB,Canada,Quebec,Montreal,2021-08-31,Active,REP-0089,$100M+,15000.00,Net 45,CA-536251-XYZ
CUST-02211,Global Corporation LLC,Healthcare,Enterprise,Australia,Victoria,Melbourne,2023-07-02,Active,REP-0289,$10M-$50M,200000.00,Prepaid,AU-252813-ABC
CUST-02212,Premier Services Pte Ltd,Technology,SMB,France,Ile-de-France,Paris,2022-04-08,Active,REP-0289,$1M-$5M,25000.00,Net 15,FR-344925-XYZ
CUST-02213,Apex Enterprises Ltd,Government,Enterprise,Italy,Lombardy,Milan,2020-04-26,Active,REP-0289,$5M-$10M,100000.00,Net 30,IT-715418-123
CUST-02214,Apex Innovations Ltd,Technology,Enterprise,Italy,Lazio,Rome,2019-01-21,Active,REP-0134,$10M-$50M,200000.00,Net 45,IT-339184-123
CUST-02215,Nexus Corporation GmbH,Financial Services,Enterprise,Spain,Madrid,Madrid,2020-08-01,Active,REP-0112,$5M-$10M,80000.00,Prepaid,SP-850003-123
CUST-02216,Premier Partners Inc,Government,SMB,USA,California,Los Angeles,2021-12-20,Active,REP-0267,$5M-$10M,15000.00,Net 30,86-9721071
CUST-02217,Advanced Partners GmbH,Financial Services,Enterprise,Canada,Ontario,Toronto,2021-08-15,Active,REP-0156,$5M-$10M,200000.00,Net 15,CA-643020-XYZ
CUST-02218,Smart Industries AG,Healthcare,Mid-Market,Netherlands,North Holland,Amsterdam,2022-10-21,Active,REP-0203,$50M-$100M,50000.00,Net 30,NE-363202-ABC
CUST-02219,Digital Group SRL,Retail,SMB,United Kingdom,England,Manchester,2021-01-31,Active,REP-0045,$1M-$5M,20000.00,Net 45,GB873879140
CUST-02220,Summit Enterprises SARL,Healthcare,Enterprise,Germany,Berlin,Berlin,2020-12-28,Inactive,REP-0267,$10M-$50M,80000.00,Net 60,DE830621174
CUST-02221,Metro Solutions LLC,Healthcare,SMB,Singapore,,Singapore,2020-06-26,Active,REP-0089,$10M-$50M,20000.00,Net 30,SG-2024-253
CUST-02222,Metro Services SRL,Professional Services,Mid-Market,Australia,Victoria,Melbourne,2020-12-15,Active,REP-0078,$1M-$5M,40000.00,Net 60,AU-489020-123
CUST-02223,Metro Industries AG,Financial Services,Mid-Market,Germany,Hamburg,Hamburg,2020-03-26,Active,REP-0267,$100M+,50000.00,Net 60,DE965897034
CUST-02224,Innovative Enterprises SRL,Healthcare,Mid-Market,USA,Colorado,Denver,2018-02-25,Active,REP-0045,$50M-$100M,40000.00,Net 30,47-5898094
CUST-02225,Quantum Group GmbH,Government,Mid-Market,Australia,Victoria,Melbourne,2018-08-05,Active,REP-0267,$100M+,40000.00,Net 60,AU-254635-XYZ
CUST-02226,Pro Corporation Ltd,Manufacturing,SMB,Canada,British Columbia,Vancouver,2023-04-26,Active,REP-0089,$50M-$100M,15000.00,Net 45,CA-123243-123
CUST-02227,Smart Enterprises Pte Ltd,Healthcare,Mid-Market,Spain,Madrid,Madrid,2021-08-02,Inactive,REP-0112,$5M-$10M,50000.00,Net 15,SP-433151-XYZ
CUST-02228,Smart Industries Corp,Education,SMB,Canada,British Columbia,Vancouver,2018-01-09,Active,REP-0045,$5M-$10M,25000.00,Net 45,CA-305219-ABC
CUST-02229,Premier Group SARL,Government,SMB,USA,Texas,Houston,2023-09-08,Active,REP-0078,$10M-$50M,30000.00,Net 15,17-1850181
CUST-02230,Tech Solutions Inc,Healthcare,Mid-Market,France,Auvergne-Rhône-Alpes,Lyon,2024-05-13,Inactive,REP-0078,$5M-$10M,40000.00,Net 30,FR-149271-XYZ
CUST-02231,Digital Systems AG,Government,SMB,Germany,Berlin,Berlin,2019-06-15,Active,REP-0203,$10M-$50M,25000.00,Net 45,DE321037215
CUST-02232,Quantum Systems AG,Financial Services,Enterprise,Singapore,,Singapore,2024-01-29,Active,REP-0089,$1M-$5M,80000.00,Net 30,SG-2021-624
CUST-02233,Summit Group Pte Ltd,Manufacturing,Mid-Market,USA,Washington,Seattle,2023-04-08,Active,REP-0078,$1M-$5M,40000.00,Net 30,81-9666308
CUST-02234,Pro Enterprises Inc,Professional Services,Enterprise,United Kingdom,England,Manchester,2018-12-20,Active,REP-0203,$100M+,100000.00,Net 15,GB975202809
CUST-02235,Digital Group SARL,Technology,SMB,Australia,Victoria,Melbourne,2018-08-19,Active,REP-0112,$1M-$5M,30000.00,Net 45,AU-192051-XYZ
CUST-02236,Digital Solutions SARL,Healthcare,Mid-Market,Canada,British Columbia,Vancouver,2023-09-17,Active,REP-0245,$100M+,45000.00,Net 45,CA-572514-123
CUST-02237,Apex Industries SARL,Manufacturing,Mid-Market,Germany,Berlin,Berlin,2019-02-21,Active,REP-0245,$100M+,50000.00,Net 15,DE838215634
CUST-02238,Metro Partners SARL,Professional Services,Enterprise,Italy,Lazio,Rome,2021-08-14,Active,REP-0289,$1M-$5M,200000.00,Net 30,IT-957168-XYZ
CUST-02239,Premier Partners Inc,Retail,Enterprise,Australia,New South Wales,Sydney,2022-05-30,Churned,REP-0134,$1M-$5M,80000.00,Net 15,AU-847425-123
CUST-02240,Apex Systems SRL,Education,SMB,USA,Texas,Houston,2021-08-19,Active,REP-0289,$100M+,20000.00,Net 60,68-6273901
CUST-02241,Advanced Solutions GmbH,Professional Services,Mid-Market,Australia,New South Wales,Sydney,2020-05-01,Active,REP-0289,$5M-$10M,40000.00,Net 30,AU-294877-123
CUST-02242,Central Partners Corp,Professional Services,Enterprise,Spain,Madrid,Madrid,2024-01-02,Active,REP-0078,$100M+,150000.00,Net 60,SP-897563-123
CUST-02243,Innovative Technologies SARL,Government,SMB,France,Ile-de-France,Paris,2018-02-19,Active,REP-0203,$100M+,30000.00,Prepaid,FR-157588-ABC
CUST-02244,Digital Group SRL,Manufacturing,Mid-Market,Australia,Victoria,Melbourne,2019-01-06,Active,REP-0289,$100M+,60000.00,Net 45,AU-561673-XYZ
CUST-02245,Smart Innovations Pte Ltd,Manufacturing,Mid-Market,Singapore,,Singapore,2019-03-23,Active,REP-0245,$5M-$10M,40000.00,Net 60,SG-2020-310
CUST-02246,Summit Systems AG,Healthcare,SMB,Canada,Quebec,Montreal,2024-05-13,Active,REP-0045,$1M-$5M,25000.00,Net 45,CA-569738-XYZ
CUST-02247,Advanced Corporation GmbH,Healthcare,SMB,France,Auvergne-Rhône-Alpes,Lyon,2020-02-18,Active,REP-0134,$10M-$50M,25000.00,Prepaid,FR-607459-XYZ
CUST-02248,Nexus Enterprises AG,Retail,Enterprise,Canada,British Columbia,Vancouver,2018-02-28,Inactive,REP-0267,$100M+,100000.00,Net 15,CA-650767-XYZ
CUST-02249,Nexus Corporation Inc,Manufacturing,Enterprise,Netherlands,North Holland,Amsterdam,2022-11-19,Active,REP-0078,$10M-$50M,150000.00,Net 15,NE-713587-123
CUST-02250,Elite Innovations Inc,Retail,Enterprise,Singapore,,Singapore,2022-07-03,Active,REP-0045,$5M-$10M,200000.00,Net 60,SG-2020-511
CUST-02251,Global Group SRL,Professional Services,Enterprise,Australia,New South Wales,Sydney,2022-08-21,Active,REP-0078,$100M+,200000.00,Net 45,AU-686802-XYZ
CUST-02252,Metro Systems SARL,Government,Mid-Market,France,Ile-de-France,Paris,2021-04-29,Active,REP-0156,$10M-$50M,50000.00,Net 30,FR-633324-XYZ
CUST-02253,Premier Enterprises SARL,Financial Services,SMB,Singapore,,Singapore,2019-10-03,Active,REP-0112,$1M-$5M,15000.00,Net 60,SG-2021-156
CUST-02254,Smart Services Pte Ltd,Healthcare,Enterprise,USA,California,San Francisco,2023-07-16,Active,REP-0267,$1M-$5M,200000.00,Prepaid,72-3348501
CUST-02255,Tech Solutions Ltd,Healthcare,Enterprise,Netherlands,North Holland,Amsterdam,2023-03-19,Active,REP-0289,$1M-$5M,80000.00,Net 45,NE-238780-ABC
CUST-02256,Global Group Pte Ltd,Financial Services,SMB,USA,Washington,Seattle,2023-03-11,Active,REP-0245,$5M-$10M,15000.00,Net 15,81-3255087
CUST-02257,Tech Innovations SARL,Manufacturing,Mid-Market,Australia,New South Wales,Sydney,2019-07-08,Active,REP-0245,$10M-$50M,40000.00,Net 30,AU-298000-XYZ
CUST-02258,Global Industries Ltd,Technology,Enterprise,United Kingdom,England,London,2019-06-13,Active,REP-0045,$100M+,100000.00,Net 60,GB431344220
CUST-02259,Pro Enterprises SARL,Manufacturing,SMB,France,Auvergne-Rhône-Alpes,Lyon,2021-01-26,Active,REP-0045,$50M-$100M,25000.00,Net 15,FR-626766-XYZ
CUST-02260,Advanced Corporation Corp,Manufacturing,Enterprise,Singapore,,Singapore,2020-10-24,Active,REP-0112,$100M+,150000.00,Net 15,SG-2020-741
CUST-02261,Advanced Innovations Ltd,Financial Services,Mid-Market,Singapore,,Singapore,2018-08-20,Active,REP-0267,$1M-$5M,60000.00,Net 60,SG-2021-017
CUST-02262,Premier Innovations SARL,Manufacturing,SMB,Australia,New South Wales,Sydney,2019-09-14,Active,REP-0156,$50M-$100M,15000.00,Net 30,AU-768158-ABC
CUST-02263,Apex Innovations AG,Education,SMB,Netherlands,North Holland,Amsterdam,2019-11-12,Active,REP-0078,$1M-$5M,25000.00,Net 60,NE-525322-123
CUST-02264,Summit Systems Inc,Education,Enterprise,Spain,Madrid,Madrid,2022-07-07,Active,REP-0078,$100M+,100000.00,Net 30,SP-186930-XYZ
CUST-02265,Digital Innovations Corp,Professional Services,Mid-Market,Netherlands,North Holland,Amsterdam,2021-11-24,Active,REP-0089,$50M-$100M,50000.00,Net 30,NE-781242-123
CUST-02266,Summit Systems GmbH,Professional Services,Mid-Market,France,Auvergne-Rhône-Alpes,Lyon,2023-07-11,Active,REP-0267,$5M-$10M,45000.00,Net 30,FR-397539-123
CUST-02267,Global Services SARL,Professional Services,Enterprise,Spain,Madrid,Madrid,2023-04-18,Active,REP-0078,$10M-$50M,100000.00,Net 15,SP-349258-123
CUST-02268,Digital Technologies Inc,Professional Services,Mid-Market,USA,California,San Diego,2018-02-18,Active,REP-0112,$10M-$50M,40000.00,Net 45,34-7785581
